customer_id,first_name,email,acquisition_event_id,acquisition_date,zip_code
502,Sofia,sofia.johnson@yahoo.com,38,2024-12-14,92024
503,Chris,chris.long@yahoo.com,2,2024-01-06,92054
504,Jordan,jordan.elliott@icloud.com,8,2024-03-30,92111
505,Trang,trang.johnson@gmail.com,31,2024-05-18,92101
506,Melissa,melissa.day@outlook.com,27,2024-12-21,92108
507,Stephanie,stephanie.taylor@yahoo.com,37,2024-11-23,92037
508,Jordan,jordan.murray@icloud.com,31,2024-05-18,92108
511,Daniel,daniel.lewis@outlook.com,28,2024-02-10,92120
512,Isabel,isabel.murphy@outlook.com,10,2024-04-27,92110
513,Thanh,thanh.juarez@outlook.com,14,2024-06-22,92116
515,Diego,diego.walton@icloud.com,7,2024-03-16,92131
516,Nicole,nicole.decker@outlook.com,28,2024-02-10,92105
517,Jason,jason.king@icloud.com,2,2024-01-06,92120
518,Jordan,jordan.miller@yahoo.com,13,2024-06-08,92103
519,Emily,emily.smith@gmail.com,6,2024-03-02,92130
520,Sofia,sofia.ryan@outlook.com,30,2024-04-20,92110
522,Duc,duc.bell@gmail.com,33,2024-07-13,92111
523,Hoa,hoa.santos@yahoo.com,5,2024-02-17,92103
524,Tuyen,tuyen.harrington@icloud.com,30,2024-04-20,92131
526,Vy,vy.webster@icloud.com,36,2024-10-05,92131
527,Sofia,sofia.herring@yahoo.com,3,2024-01-20,92117
529,Mai,mai.smith@gmail.com,3,2024-01-20,92124
530,Khoa,khoa.hernandez@gmail.com,6,2024-03-02,92131
531,Khoa,khoa.martinez@outlook.com,7,2024-03-16,92101
532,Rachel,rachel.caldwell@gmail.com,37,2024-11-23,92116
533,Daniel,daniel.elliott@icloud.com,8,2024-03-30,92037
534,Daniel,daniel.robinson1@yahoo.com,29,2024-03-16,92117
536,Linh,linh.wang@outlook.com,31,2024-05-18,92024
538,Maria,maria.lawson@icloud.com,37,2024-11-23,92037
539,Ashley,ashley.adkins@gmail.com,5,2024-02-17,92105
540,Khoa,khoa.wilson@yahoo.com,5,2024-02-17,92117
543,Rachel,rachel.rodriguez@gmail.com,31,2024-05-18,92120
544,Diego,diego.johnson@yahoo.com,33,2024-07-13,92105
546,Isabel,isabel.byrd@outlook.com,17,2024-08-03,92116
547,Lauren,lauren.rubio@yahoo.com,29,2024-03-16,92108
548,Chris,chris.sanders@yahoo.com,28,2024-02-10,92054
549,Lauren,lauren.espinoza@icloud.com,31,2024-05-18,92131
550,Marcus,marcus.jones@yahoo.com,22,2024-10-12,92054
551,Lan,lan.vaughn@icloud.com,3,2024-01-20,92120
552,Bao,bao.burton@gmail.com,13,2024-06-08,92014
553,Ryan,ryan.garcia@yahoo.com,5,2024-02-17,92014
554,Ngan,ngan.barton@yahoo.com,28,2024-02-10,92037
555,Melissa,melissa.jefferson@gmail.com,17,2024-08-03,92024
556,Kevin,kevin.burke@gmail.com,30,2024-04-20,92130
559,David,david.patton@icloud.com,28,2024-02-10,92101
560,Amanda,amanda.reed@outlook.com,31,2024-05-18,92110
561,Andrew,andrew.patterson@gmail.com,25,2024-11-23,92124
562,Nicole,nicole.wood@gmail.com,5,2024-02-17,92103
564,Stephanie,stephanie.peterson@yahoo.com,30,2024-04-20,92124
565,Lauren,lauren.atkinson@icloud.com,3,2024-01-20,92123
567,Sofia,sofia.garcia@outlook.com,25,2024-11-23,92109
568,Michael,michael.yu@icloud.com,10,2024-04-27,92108
569,Elena,elena.reid@yahoo.com,5,2024-02-17,92101
570,Rachel,rachel.poole@icloud.com,38,2024-12-14,92124
571,Michael,michael.zimmerman@icloud.com,32,2024-06-08,92111
574,Carlos,carlos.sheppard@gmail.com,30,2024-04-20,92110
575,Bao,bao.nelson@gmail.com,7,2024-03-16,92130
576,Brian,brian.morton@gmail.com,2,2024-01-06,92103
577,Amanda,amanda.medina@icloud.com,31,2024-05-18,92014
578,Nam,nam.webb@gmail.com,29,2024-03-16,92037
579,Emily,emily.graham@yahoo.com,4,2024-02-03,92117
580,Jason,jason.simon@outlook.com,33,2024-07-13,92116
581,Ngan,ngan.adams@yahoo.com,9,2024-04-13,92116
582,Sarah,sarah.christian@gmail.com,30,2024-04-20,92024
584,Kevin,kevin.miller@gmail.com,25,2024-11-23,92123
585,James,james.keith@outlook.com,7,2024-03-16,92124
587,Marcus,marcus.marshall@icloud.com,22,2024-10-12,92111
588,Rachel,rachel.bishop@yahoo.com,4,2024-02-03,92103
589,David,david.gray@icloud.com,29,2024-03-16,92014
590,James,james.johnson@yahoo.com,10,2024-04-27,92111
591,Jessica,jessica.rosales@yahoo.com,9,2024-04-13,92104
593,Elena,elena.lewis@yahoo.com,31,2024-05-18,92115
594,Brittany,brittany.salinas@gmail.com,38,2024-12-14,92110
596,Megan,megan.beard@outlook.com,23,2024-10-26,92110
597,Thy,thy.haynes@gmail.com,28,2024-02-10,92111
598,Diego,diego.hill@yahoo.com,12,2024-05-25,92111
599,David,david.smith@outlook.com,28,2024-02-10,92123
600,Daniel,daniel.vaughan@outlook.com,4,2024-02-03,92115
601,Lauren,lauren.miller@icloud.com,4,2024-02-03,92105
602,Elena,elena.cortez@icloud.com,30,2024-04-20,92110
603,Lauren,lauren.freeman@outlook.com,29,2024-03-16,92103
605,Jessica,jessica.vaughn@icloud.com,9,2024-04-13,92108
606,Thy,thy.brewer@outlook.com,5,2024-02-17,92123
607,Jason,jason.henry@yahoo.com,11,2024-05-11,92014
608,Sofia,sofia.mcguire@outlook.com,29,2024-03-16,92131
609,Elena,elena.davis@icloud.com,15,2024-07-06,92109
610,Elena,elena.walker@outlook.com,38,2024-12-14,92108
611,Elena,elena.holt@icloud.com,11,2024-05-11,92014
612,Sofia,sofia.torres@gmail.com,2,2024-01-06,92103
613,Bao,bao.perkins@gmail.com,31,2024-05-18,92124
614,Duc,duc.kennedy@yahoo.com,30,2024-04-20,92108
615,Linh,linh.schmidt@yahoo.com,31,2024-05-18,92130
617,Minh,minh.reese@gmail.com,23,2024-10-26,92014
618,Stephanie,stephanie.rivera@gmail.com,33,2024-07-13,92037
619,Elena,elena.warner@outlook.com,24,2024-11-09,92116
620,Minh,minh.nelson@icloud.com,30,2024-04-20,92105
621,Tuyen,tuyen.king@yahoo.com,28,2024-02-10,92110
622,Carlos,carlos.martinez@outlook.com,28,2024-02-10,92115
623,Amanda,amanda.lee@gmail.com,30,2024-04-20,92123
624,Daniel,daniel.wilson@yahoo.com,4,2024-02-03,92116
625,Isabel,isabel.herrera@gmail.com,10,2024-04-27,92104
626,Amanda,amanda.gill@icloud.com,10,2024-04-27,92014
627,Chris,chris.lopez@gmail.com,33,2024-07-13,92109
628,Lan,lan.robinson@icloud.com,30,2024-04-20,92117
629,Jason,jason.washington@gmail.com,3,2024-01-20,92103
630,Mai,mai.hardy@yahoo.com,4,2024-02-03,92131
631,Sarah,sarah.bray@gmail.com,18,2024-08-17,92115
632,Michael,michael.warren@gmail.com,7,2024-03-16,92117
634,Bao,bao.garcia@outlook.com,31,2024-05-18,92024
635,Thanh,thanh.lee@icloud.com,6,2024-03-02,92117
636,Brittany,brittany.perez@yahoo.com,33,2024-07-13,92037
639,Brian,brian.ferguson@icloud.com,9,2024-04-13,92101
640,Maria,maria.hill1@icloud.com,13,2024-06-08,92111
641,Nicole,nicole.mccann@icloud.com,31,2024-05-18,92109
642,Isabel,isabel.tran@icloud.com,38,2024-12-14,92054
643,Emily,emily.terry@yahoo.com,11,2024-05-11,92104
644,Sarah,sarah.martinez@yahoo.com,13,2024-06-08,92108
645,Rosa,rosa.oneill@icloud.com,30,2024-04-20,92120
646,Tuyen,tuyen.henry@gmail.com,29,2024-03-16,92116
647,Melissa,melissa.salas@outlook.com,30,2024-04-20,92105
648,Duc,duc.andrews@gmail.com,28,2024-02-10,92124
649,Melissa,melissa.harrison@icloud.com,6,2024-03-02,92101
650,Lan,lan.alexander@outlook.com,30,2024-04-20,92104
651,Brian,brian.lopez@outlook.com,33,2024-07-13,92101
652,Emily,emily.williams@icloud.com,36,2024-10-05,92104
653,Elena,elena.everett@yahoo.com,37,2024-11-23,92037
655,Sarah,sarah.short@outlook.com,28,2024-02-10,92131
656,Ngan,ngan.morales@gmail.com,28,2024-02-10,92124
657,Sarah,sarah.jones@icloud.com,17,2024-08-03,92131
658,Bao,bao.soto@outlook.com,38,2024-12-14,92111
661,Amanda,amanda.hart@outlook.com,34,2024-08-17,92117
662,Melissa,melissa.torres@outlook.com,34,2024-08-17,92054
663,Duc,duc.mcknight@outlook.com,3,2024-01-20,92054
664,Diego,diego.wilson@yahoo.com,36,2024-10-05,92117
665,Khoa,khoa.duran@icloud.com,8,2024-03-30,92116
666,Rosa,rosa.obrien@icloud.com,15,2024-07-06,92111
669,Andrew,andrew.mills@yahoo.com,5,2024-02-17,92101
671,Emily,emily.ramos@gmail.com,4,2024-02-03,92131
673,Ana,ana.branch@yahoo.com,28,2024-02-10,92123
674,Bao,bao.torres@icloud.com,28,2024-02-10,92024
675,Amanda,amanda.oliver@icloud.com,14,2024-06-22,92103
676,Lauren,lauren.lynch@gmail.com,28,2024-02-10,92111
677,Ana,ana.singh@outlook.com,3,2024-01-20,92054
678,Trang,trang.meza@icloud.com,5,2024-02-17,92124
679,Tuyen,tuyen.clark@gmail.com,14,2024-06-22,92115
680,Mai,mai.clark@yahoo.com,3,2024-01-20,92120
681,Amanda,amanda.guerrero@icloud.com,30,2024-04-20,92108
682,Nicole,nicole.moore@gmail.com,28,2024-02-10,92105
683,Emily,emily.thompson@icloud.com,35,2024-09-14,92105
684,Elena,elena.jones@yahoo.com,16,2024-07-20,92116
685,Megan,megan.smith@icloud.com,3,2024-01-20,92037
686,Chris,chris.hayes@outlook.com,35,2024-09-14,92105
688,Rachel,rachel.carter@gmail.com,3,2024-01-20,92101
689,Megan,megan.hall@gmail.com,8,2024-03-30,92111
690,James,james.mann@yahoo.com,31,2024-05-18,92109
691,Megan,megan.warner@icloud.com,28,2024-02-10,92111
692,Amanda,amanda.gibson@yahoo.com,17,2024-08-03,92124
693,Amanda,amanda.mcdaniel@gmail.com,15,2024-07-06,92130
694,Andrew,andrew.bradshaw@icloud.com,5,2024-02-17,92101
695,Luis,luis.french@yahoo.com,17,2024-08-03,92115
696,Marcus,marcus.weber@gmail.com,28,2024-02-10,92105
697,Michael,michael.guerrero@yahoo.com,17,2024-08-03,92117
698,Thy,thy.peck@icloud.com,15,2024-07-06,92115
699,Ana,ana.coleman@icloud.com,38,2024-12-14,92117
700,Brian,brian.stephens@icloud.com,30,2024-04-20,92024
701,Phuong,phuong.holland@outlook.com,4,2024-02-03,92130
702,Carlos,carlos.kerr@yahoo.com,7,2024-03-16,92054
705,Khoa,khoa.martin@outlook.com,6,2024-03-02,92037
707,Brittany,brittany.curry@icloud.com,8,2024-03-30,92131
709,Kevin,kevin.roberts@outlook.com,11,2024-05-11,92109
710,Ashley,ashley.martinez@icloud.com,11,2024-05-11,92120
711,Linh,linh.barker@icloud.com,4,2024-02-03,92110
712,Brittany,brittany.lyons@icloud.com,33,2024-07-13,92131
713,Stephanie,stephanie.bender@icloud.com,28,2024-02-10,92109
714,Lan,lan.mason@gmail.com,23,2024-10-26,92116
715,Trang,trang.snyder@outlook.com,33,2024-07-13,92014
718,Phuong,phuong.reynolds@gmail.com,31,2024-05-18,92014
719,Lauren,lauren.morris@gmail.com,33,2024-07-13,92014
720,Nam,nam.wright@icloud.com,22,2024-10-12,92111
721,Rachel,rachel.davis@gmail.com,35,2024-09-14,92115
722,Nicole,nicole.hayden@gmail.com,9,2024-04-13,92105
723,Jordan,jordan.huff@yahoo.com,28,2024-02-10,92024
724,Diego,diego.johnston@outlook.com,31,2024-05-18,92109
726,Hoa,hoa.key@outlook.com,27,2024-12-21,92115
727,Brian,brian.chambers@yahoo.com,33,2024-07-13,92116
728,Emily,emily.adams1@gmail.com,29,2024-03-16,92124
729,Hoa,hoa.williams@outlook.com,16,2024-07-20,92108
730,Thanh,thanh.avila@yahoo.com,34,2024-08-17,92111
731,Marcus,marcus.ruiz@icloud.com,9,2024-04-13,92108
733,Melissa,melissa.moon@gmail.com,34,2024-08-17,92123
734,Ryan,ryan.white@outlook.com,2,2024-01-06,92130
735,Kevin,kevin.richards@outlook.com,16,2024-07-20,92104
736,Elena,elena.walters@icloud.com,9,2024-04-13,92104
737,Michael,michael.vasquez@icloud.com,34,2024-08-17,92124
738,Nam,nam.davis@icloud.com,31,2024-05-18,92117
739,Emily,emily.bailey@outlook.com,31,2024-05-18,92024
740,Duc,duc.cook@icloud.com,30,2024-04-20,92103
741,Trang,trang.santiago@gmail.com,7,2024-03-16,92101
743,Linh,linh.rivera@icloud.com,35,2024-09-14,92108
744,Sofia,sofia.steele@outlook.com,7,2024-03-16,92115
745,Lan,lan.roberts@outlook.com,9,2024-04-13,92104
746,Lauren,lauren.landry@yahoo.com,16,2024-07-20,92123
748,Sofia,sofia.pierce@gmail.com,8,2024-03-30,92101
749,Nam,nam.gibson@icloud.com,30,2024-04-20,92108
750,Andrew,andrew.edwards@yahoo.com,25,2024-11-23,92130
751,Linh,linh.morris@gmail.com,37,2024-11-23,92105
752,Jennifer,jennifer.cordova@yahoo.com,15,2024-07-06,92104
754,Tuyen,tuyen.robertson@outlook.com,10,2024-04-27,92116
755,Duc,duc.travis@icloud.com,37,2024-11-23,92108
756,Bao,bao.sandoval@gmail.com,5,2024-02-17,92130
757,Nicole,nicole.daniels@yahoo.com,32,2024-06-08,92124
758,Carlos,carlos.gutierrez@icloud.com,38,2024-12-14,92104
759,Tuyen,tuyen.lopez@yahoo.com,30,2024-04-20,92024
761,Ashley,ashley.avila@yahoo.com,2,2024-01-06,92115
762,Sofia,sofia.garrett@gmail.com,29,2024-03-16,92014
763,Brian,brian.wolf@outlook.com,35,2024-09-14,92116
765,Sofia,sofia.dunn@gmail.com,3,2024-01-20,92131
766,Brittany,brittany.pennington@gmail.com,5,2024-02-17,92131
767,Maria,maria.kim@gmail.com,30,2024-04-20,92101
768,Lauren,lauren.wolfe@outlook.com,33,2024-07-13,92123
769,Jason,jason.martinez@icloud.com,2,2024-01-06,92014
770,Isabel,isabel.dudley@yahoo.com,30,2024-04-20,92104
771,Minh,minh.lynch@gmail.com,35,2024-09-14,92115
772,Nam,nam.allen@gmail.com,12,2024-05-25,92123
773,Ryan,ryan.moore@outlook.com,31,2024-05-18,92124
774,Jennifer,jennifer.pierce@icloud.com,28,2024-02-10,92014
775,Michael,michael.tran@yahoo.com,37,2024-11-23,92104
776,Rachel,rachel.davis1@yahoo.com,3,2024-01-20,92014
778,Diego,diego.durham@icloud.com,20,2024-09-14,92103
780,Daniel,daniel.wilson@gmail.com,13,2024-06-08,92109
781,Phuong,phuong.collier@gmail.com,32,2024-06-08,92101
782,Vy,vy.jimenez@icloud.com,30,2024-04-20,92037
783,James,james.moran@outlook.com,18,2024-08-17,92120
784,Duc,duc.hicks@outlook.com,13,2024-06-08,92101
785,Megan,megan.hill@icloud.com,7,2024-03-16,92037
786,Bao,bao.davenport@outlook.com,30,2024-04-20,92104
787,Kevin,kevin.baird@icloud.com,32,2024-06-08,92120
788,Hoa,hoa.sanchez@icloud.com,3,2024-01-20,92109
789,Lauren,lauren.arnold@yahoo.com,4,2024-02-03,92105
790,Jason,jason.reyes@gmail.com,29,2024-03-16,92037
791,Linh,linh.weeks@gmail.com,11,2024-05-11,92111
792,Trang,trang.romero@icloud.com,34,2024-08-17,92123
793,Ngan,ngan.suarez@yahoo.com,28,2024-02-10,92014
795,Thanh,thanh.hill@icloud.com,8,2024-03-30,92115
796,Bao,bao.tyler@outlook.com,10,2024-04-27,92037
797,Isabel,isabel.perry@gmail.com,10,2024-04-27,92111
798,James,james.villa@gmail.com,32,2024-06-08,92104
799,Daniel,daniel.romero@outlook.com,4,2024-02-03,92117
800,Lan,lan.hoover@icloud.com,33,2024-07-13,92120
801,Thy,thy.campbell@outlook.com,17,2024-08-03,92116
802,Rosa,rosa.evans@yahoo.com,28,2024-02-10,92120
803,Andrew,andrew.matthews@icloud.com,30,2024-04-20,92014
804,Marcus,marcus.duarte@yahoo.com,37,2024-11-23,92101
805,Stephanie,stephanie.burns@gmail.com,35,2024-09-14,92014
806,Nicole,nicole.hernandez@gmail.com,34,2024-08-17,92101
807,Marcus,marcus.ryan@icloud.com,11,2024-05-11,92105
808,Nam,nam.reed@yahoo.com,33,2024-07-13,92131
809,Hoa,hoa.arnold@yahoo.com,30,2024-04-20,92104
810,Trang,trang.daniels@yahoo.com,30,2024-04-20,92124
811,Diego,diego.gibson@outlook.com,35,2024-09-14,92104
812,Andrew,andrew.morris@gmail.com,19,2024-08-31,92108
815,Thanh,thanh.armstrong@outlook.com,13,2024-06-08,92117
816,Amanda,amanda.hall@outlook.com,29,2024-03-16,92130
818,Duc,duc.williams@gmail.com,38,2024-12-14,92105
819,Vy,vy.garner@icloud.com,18,2024-08-17,92117
820,Stephanie,stephanie.thornton@gmail.com,5,2024-02-17,92120
821,Jordan,jordan.shepherd@yahoo.com,1,2024-01-02,92116
823,Vy,vy.alvarado@outlook.com,30,2024-04-20,92110
824,Ashley,ashley.hoover@yahoo.com,28,2024-02-10,92111
825,Nicole,nicole.pollard@icloud.com,6,2024-03-02,92103
826,Isabel,isabel.simpson@outlook.com,9,2024-04-13,92109
827,Minh,minh.johnson@icloud.com,18,2024-08-17,92014
828,Rosa,rosa.shaw@yahoo.com,2,2024-01-06,92130
829,Tuyen,tuyen.lawrence@yahoo.com,9,2024-04-13,92101
830,Hoa,hoa.kane@yahoo.com,28,2024-02-10,92110
831,Amanda,amanda.sawyer@outlook.com,31,2024-05-18,92024
832,Andrew,andrew.alexander@outlook.com,28,2024-02-10,92101
833,Bao,bao.fox@yahoo.com,28,2024-02-10,92108
834,Lan,lan.bryant@outlook.com,5,2024-02-17,92103
835,Daniel,daniel.bowen@gmail.com,31,2024-05-18,92024
837,Brittany,brittany.pena@icloud.com,2,2024-01-06,92120
838,Nam,nam.moore@yahoo.com,9,2024-04-13,92115
840,Carlos,carlos.costa@yahoo.com,8,2024-03-30,92131
841,Stephanie,stephanie.morgan@icloud.com,5,2024-02-17,92104
842,Sarah,sarah.schwartz@icloud.com,8,2024-03-30,92124
843,Thy,thy.santos@yahoo.com,31,2024-05-18,92101
844,Brittany,brittany.christian@outlook.com,4,2024-02-03,92014
845,Kevin,kevin.phelps@outlook.com,8,2024-03-30,92037
846,Ashley,ashley.villarreal@icloud.com,2,2024-01-06,92109
848,Jordan,jordan.stewart@outlook.com,17,2024-08-03,92131
849,James,james.higgins@outlook.com,35,2024-09-14,92109
850,Tuyen,tuyen.malone@yahoo.com,28,2024-02-10,92115
851,Michael,michael.brennan@gmail.com,29,2024-03-16,92024
853,Thanh,thanh.jones@outlook.com,18,2024-08-17,92024
854,Minh,minh.welch@outlook.com,31,2024-05-18,92024
855,Ngan,ngan.mccall@yahoo.com,28,2024-02-10,92014
857,Lan,lan.francis@gmail.com,5,2024-02-17,92054
858,Mai,mai.hamilton@gmail.com,9,2024-04-13,92131
859,Linh,linh.garcia@outlook.com,8,2024-03-30,92108
860,Megan,megan.schultz@yahoo.com,33,2024-07-13,92103
861,Minh,minh.brennan@yahoo.com,29,2024-03-16,92105
862,James,james.wallace@outlook.com,3,2024-01-20,92120
863,Luis,luis.benson@icloud.com,38,2024-12-14,92117
864,Rachel,rachel.berger@outlook.com,31,2024-05-18,92109
865,Elena,elena.williams@icloud.com,30,2024-04-20,92117
866,Khoa,khoa.flynn@outlook.com,6,2024-03-02,92024
867,Khoa,khoa.carter@icloud.com,34,2024-08-17,92116
868,Duc,duc.brooks@yahoo.com,31,2024-05-18,92024
869,Amanda,amanda.thomas@gmail.com,5,2024-02-17,92054
870,Ashley,ashley.schmidt@yahoo.com,31,2024-05-18,92105
871,Kevin,kevin.knight@yahoo.com,30,2024-04-20,92104
872,Thanh,thanh.sparks@outlook.com,3,2024-01-20,92109
873,Maria,maria.jackson@gmail.com,31,2024-05-18,92130
874,Linh,linh.miller@outlook.com,28,2024-02-10,92111
875,Diego,diego.pitts@gmail.com,18,2024-08-17,92115
876,Tuyen,tuyen.harvey@gmail.com,35,2024-09-14,92123
877,Melissa,melissa.allen@icloud.com,28,2024-02-10,92124
878,Kevin,kevin.durham@icloud.com,33,2024-07-13,92014
880,Sofia,sofia.murray@yahoo.com,28,2024-02-10,92130
881,Bao,bao.king@gmail.com,8,2024-03-30,92101
882,Ashley,ashley.scott@outlook.com,13,2024-06-08,92104
883,Megan,megan.smith@yahoo.com,30,2024-04-20,92109
884,Elena,elena.ballard@gmail.com,36,2024-10-05,92104
886,Sofia,sofia.byrd@yahoo.com,29,2024-03-16,92109
887,Hoa,hoa.moore@gmail.com,17,2024-08-03,92110
888,Thy,thy.alexander@icloud.com,14,2024-06-22,92014
889,Jessica,jessica.reed@outlook.com,30,2024-04-20,92111
890,Tuyen,tuyen.matthews@gmail.com,5,2024-02-17,92024
891,David,david.fowler@icloud.com,28,2024-02-10,92103
892,Lauren,lauren.coleman1@icloud.com,31,2024-05-18,92116
893,Ana,ana.wright@icloud.com,29,2024-03-16,92105
895,Lan,lan.gonzalez@icloud.com,31,2024-05-18,92116
896,Amanda,amanda.cruz@icloud.com,12,2024-05-25,92115
897,Lan,lan.webb@icloud.com,35,2024-09-14,92120
898,Brittany,brittany.young@outlook.com,14,2024-06-22,92130
899,Trang,trang.armstrong@outlook.com,8,2024-03-30,92130
900,Jessica,jessica.andrews@yahoo.com,28,2024-02-10,92024
901,Hoa,hoa.haney@yahoo.com,23,2024-10-26,92104
902,Ana,ana.phillips@outlook.com,7,2024-03-16,92124
903,Marcus,marcus.spence@yahoo.com,14,2024-06-22,92103
904,Brittany,brittany.barrett@icloud.com,32,2024-06-08,92131
905,Jason,jason.hill@yahoo.com,30,2024-04-20,92116
906,Lan,lan.knight@icloud.com,33,2024-07-13,92037
907,Jason,jason.jennings@yahoo.com,32,2024-06-08,92130
908,Khoa,khoa.garner@yahoo.com,2,2024-01-06,92110
910,Thy,thy.obrien@yahoo.com,35,2024-09-14,92117
912,David,david.strong@icloud.com,2,2024-01-06,92117
913,Sarah,sarah.mitchell@icloud.com,23,2024-10-26,92054
914,Andrew,andrew.lindsey@icloud.com,29,2024-03-16,92124
916,Andrew,andrew.gomez@gmail.com,32,2024-06-08,92024
919,Sofia,sofia.byrd@icloud.com,28,2024-02-10,92054
920,Chris,chris.le@gmail.com,28,2024-02-10,92115
921,Amanda,amanda.hopkins@yahoo.com,33,2024-07-13,92103
922,Amanda,amanda.massey@outlook.com,32,2024-06-08,92103
923,Rosa,rosa.fuller@icloud.com,30,2024-04-20,92120
925,Sarah,sarah.lucas@icloud.com,30,2024-04-20,92111
926,Duc,duc.parker@outlook.com,15,2024-07-06,92117
927,Sarah,sarah.alexander@icloud.com,32,2024-06-08,92110
928,Melissa,melissa.riley@yahoo.com,30,2024-04-20,92131
929,Marcus,marcus.oconnor@outlook.com,10,2024-04-27,92037
930,Vy,vy.davis@gmail.com,34,2024-08-17,92037
931,Amanda,amanda.phillips@yahoo.com,14,2024-06-22,92024
932,Minh,minh.burgess@yahoo.com,4,2024-02-03,92110
933,Hoa,hoa.thompson@yahoo.com,3,2024-01-20,92130
934,Hoa,hoa.anderson@outlook.com,38,2024-12-14,92115
936,Maria,maria.mata@gmail.com,11,2024-05-11,92111
937,Lauren,lauren.schmidt@icloud.com,28,2024-02-10,92109
939,Jessica,jessica.rivas@gmail.com,32,2024-06-08,92101
940,Brittany,brittany.scott@gmail.com,9,2024-04-13,92024
941,Jordan,jordan.summers@yahoo.com,16,2024-07-20,92111
943,Ryan,ryan.drake@gmail.com,33,2024-07-13,92131
944,Duc,duc.francis@yahoo.com,2,2024-01-06,92111
945,Jessica,jessica.morgan@outlook.com,26,2024-12-07,92124
946,Brittany,brittany.wilson@outlook.com,35,2024-09-14,92115
947,Nam,nam.mccarty@icloud.com,2,2024-01-06,92037
949,Ryan,ryan.levy@outlook.com,2,2024-01-06,92054
951,Chris,chris.ramsey@gmail.com,8,2024-03-30,92115
952,Maria,maria.whitney@outlook.com,20,2024-09-14,92115
953,Sofia,sofia.coffey@outlook.com,2,2024-01-06,92108
954,James,james.ballard@yahoo.com,32,2024-06-08,92054
955,Amanda,amanda.diaz@outlook.com,34,2024-08-17,92101
956,Sofia,sofia.gibbs@icloud.com,6,2024-03-02,92115
957,Stephanie,stephanie.smith@icloud.com,21,2024-09-28,92103
958,Andrew,andrew.herrera@yahoo.com,14,2024-06-22,92111
960,Rachel,rachel.chambers@yahoo.com,2,2024-01-06,92109
961,Emily,emily.chambers@gmail.com,8,2024-03-30,92108
962,Rosa,rosa.richards@outlook.com,3,2024-01-20,92109
963,Isabel,isabel.carson@outlook.com,28,2024-02-10,92111
964,Nicole,nicole.bentley@yahoo.com,21,2024-09-28,92124
967,Hoa,hoa.johnson@gmail.com,16,2024-07-20,92110
969,Rachel,rachel.hoffman@icloud.com,36,2024-10-05,92108
970,Duc,duc.herman@yahoo.com,5,2024-02-17,92124
971,Jason,jason.walker@icloud.com,6,2024-03-02,92117
972,Luis,luis.brown@yahoo.com,7,2024-03-16,92131
973,Megan,megan.colon@yahoo.com,37,2024-11-23,92103
974,Linh,linh.blankenship@icloud.com,3,2024-01-20,92110
975,Marcus,marcus.turner@yahoo.com,3,2024-01-20,92109
976,Kevin,kevin.ortiz@gmail.com,19,2024-08-31,92054
977,Jennifer,jennifer.taylor@icloud.com,28,2024-02-10,92124
978,Chris,chris.shah@icloud.com,33,2024-07-13,92103
980,Ashley,ashley.vasquez@yahoo.com,36,2024-10-05,92101
981,Maria,maria.davis@yahoo.com,21,2024-09-28,92120
982,Rachel,rachel.clay@yahoo.com,14,2024-06-22,92123
983,Ryan,ryan.taylor@outlook.com,16,2024-07-20,92104
984,Trang,trang.chavez@outlook.com,3,2024-01-20,92130
985,Elena,elena.santiago@outlook.com,32,2024-06-08,92108
986,Megan,megan.paul@icloud.com,28,2024-02-10,92110
987,Vy,vy.bautista@icloud.com,2,2024-01-06,92111
989,Andrew,andrew.newton@yahoo.com,31,2024-05-18,92120
990,Luis,luis.moore@gmail.com,8,2024-03-30,92115
991,Jordan,jordan.perry@gmail.com,26,2024-12-07,92105
992,Sofia,sofia.garcia@gmail.com,3,2024-01-20,92105
993,Stephanie,stephanie.burns@icloud.com,6,2024-03-02,92105
994,David,david.russell@outlook.com,30,2024-04-20,92108
995,Nam,nam.lynn@gmail.com,13,2024-06-08,92124
998,Ryan,ryan.ramos@gmail.com,9,2024-04-13,92105
999,Tuyen,tuyen.sampson@icloud.com,11,2024-05-11,92054
